branca_x,branca_y,b1_tipo,b1_x,b1_y,b1_dist_branca,b1_ang_branca,b1_dist_cacapa,b1_ang_corte,b2_tipo,b2_x,b2_y,b2_dist_branca,b2_ang_branca,b2_dist_cacapa,b2_ang_corte,b3_tipo,b3_x,b3_y,b3_dist_branca,b3_ang_branca,b3_dist_cacapa,b3_ang_corte,b4_tipo,b4_x,b4_y,b4_dist_branca,b4_ang_branca,b4_dist_cacapa,b4_ang_corte,b5_tipo,b5_x,b5_y,b5_dist_branca,b5_ang_branca,b5_dist_cacapa,b5_ang_corte,b6_tipo,b6_x,b6_y,b6_dist_branca,b6_ang_branca,b6_dist_cacapa,b6_ang_corte,b7_tipo,b7_x,b7_y,b7_dist_branca,b7_ang_branca,b7_dist_cacapa,b7_ang_corte,b8_tipo,b8_x,b8_y,b8_dist_branca,b8_ang_branca,b8_dist_cacapa,b8_ang_corte,b9_tipo,b9_x,b9_y,b9_dist_branca,b9_ang_branca,b9_dist_cacapa,b9_ang_corte,b10_tipo,b10_x,b10_y,b10_dist_branca,b10_ang_branca,b10_dist_cacapa,b10_ang_corte,b11_tipo,b11_x,b11_y,b11_dist_branca,b11_ang_branca,b11_dist_cacapa,b11_ang_corte,b12_tipo,b12_x,b12_y,b12_dist_branca,b12_ang_branca,b12_dist_cacapa,b12_ang_corte,b13_tipo,b13_x,b13_y,b13_dist_branca,b13_ang_branca,b13_dist_cacapa,b13_ang_corte,b14_tipo,b14_x,b14_y,b14_dist_branca,b14_ang_branca,b14_dist_cacapa,b14_ang_corte,b15_tipo,b15_x,b15_y,b15_dist_branca,b15_ang_branca,b15_dist_cacapa,b15_ang_corte
0.78375,0.795,-1.0,0.735,0.7875,0.043732139211339754,-0.9755627480278026,0.22390008932557395,0.13640509173245052,-1.0,0.8675,0.65,0.09907699026514682,-0.22712116831117343,0.17130382365843444,0.5272745735929238,-1.0,0.90375,0.77,0.10791200118615168,-0.033038128077630555,0.10895526604987939,0.31775130399450974,1.0,0.9625,0.6975,0.1657181341917655,-0.08475065946143209,0.11843247020982041,0.5425581963025906,1.0,0.93,0.48,0.19224008426964445,-0.26178386887034144,0.20179197209007102,0.16708131965584327,1.0,0.91875,0.445,0.19768662069042506,-0.290846551999402,0.18922539470166258,0.11565930448037713,2.0,0.95375,0.51,0.19840614909825754,-0.2220607023234142,0.2026110806446676,0.6850916742900444,1.0,0.95125,0.47,0.20873428084528903,-0.2451774919458581,0.1940135304559968,0.21250883016917824,1.0,0.94125,0.445,0.21058252539087854,-0.2667377083565741,0.18440783605910027,0.17307870057692212,-1.0,0.92875,0.395,0.22095248357961492,-0.30032160071454256,0.1652460286966074,0.11020538770685265,-1.0,0.745,0.225,0.2572571670527373,-0.5430152037090998,0.22588713996153037,0.4236516297254143,-1.0,0.85125,0.13,0.3034633421024688,-0.43624707360320536,0.12198872898755851,0.32921782744109407,1.0,0.91875,0.1475,0.31373754955376315,-0.3742468276246811,0.07288689868556625,0.14497681095335016,1.0,0.88,0.0975,0.32359310870288943,-0.4142847680783541,0.0930658369112963,0.32517397193363373,-1.0,0.9575,0.1375,0.33258457570969824,-0.34523767742595596,0.04802343178074636,0.01712265274720004
0.04625,0.625,1.0,0.04625,0.4675,0.07043614129124337,-0.5,0.1926200924099041,0.03889593087497405,2.0,0.0875,0.3875,0.11243887228178695,-0.3935799308586685,0.16672207412337456,0.22436790880825516,-1.0,0.0675,0.8775,0.11450982490598786,0.44692061293110136,0.056269441084837515,0.3254586296604827,1.0,0.3225,0.2325,0.3030882709706861,-0.19661256597192894,0.1805996954593224,0.03845190487973826,-1.0,0.45125,0.2325,0.40253105470261547,-0.143629660950235,0.09650129532809391,0.20713746213641676,1.0,0.58875,0.7425,0.48806377657023475,0.03433752989810706,0.1255487952948972,0.6835380683109815,-1.0,0.7925,0.6625,0.6676769428398738,0.007996053488235648,0.21407066590264068,0.2054825019323986,1.0,0.79375,0.76,0.671304699819687,0.02866595414977478,0.18908000951977974,0.12817803617613382,1.0,0.81875,0.6775,0.6913438001457741,0.010812195094615309,0.1917354948881401,0.2181731079798497,-1.0,0.805,0.06,0.7241589949727891,-0.11345250620568104,0.1567801007781281,0.09528312885466125,1.0,0.87875,0.6575,0.7447524756588594,0.006212467109338184,0.1627958844688649,0.3060141872677975,-1.0,0.84125,0.085,0.7509593863851759,-0.10421472415467907,0.12572290960680158,0.05304235448347531,1.0,0.8875,0.7925,0.7561563991662043,0.03158502462541279,0.11160757142774858,0.20262532046538903,-1.0,0.89125,0.3625,0.7648537441890443,-0.04904967317051463,0.1646283693656716,0.290795654694944,-1.0,0.9675,0.69,0.824503638560801,0.011224730373090337,0.12126417442921879,0.4593859295970692
0.0475,0.6275,1.0,0.085,0.5675,0.04295346318982906,-0.21477671252272273,0.1849087612851268,0.8165844725046423,-1.0,0.06625,0.875,0.11194864894227173,0.45213528786575496,0.05618051263561058,0.3113064300045581,-1.0,0.21375,0.2675,0.21916032943943115,-0.26263382649292794,0.20095397483005903,0.5683825197819836,2.0,0.18375,0.1875,0.2314546391844415,-0.32349618896013393,0.1606315660136575,0.5418042072554183,1.0,0.7625,0.8575,0.6477345135161473,0.05076195007854841,0.19986557982804345,0.0228984509335665,1.0,0.75625,0.9275,0.6479670130492755,0.0663875401194103,0.2006551768582112,0.04331057852523702,-1.0,0.7375,0.1575,0.6519662567955492,-0.10448778403908113,0.21882927135097807,0.8183219560531781,-1.0,0.7975,0.8725,0.6797094967704953,0.05153554561685962,0.1678578267463272,0.023358286688322585,-1.0,0.8425,0.7325,0.7126184112131821,0.020989987262008816,0.15961281276890024,0.19901016038618533,1.0,0.8925,0.7925,0.7593846192806384,0.030979407138777303,0.10833397435707785,0.2120514171796586,1.0,0.92875,0.6175,0.7882266488770853,-0.0018059941595535882,0.1598827695531948,0.40924561658119757,-1.0,0.9175,0.23,0.7981987534442785,-0.0714905310718877,0.10171037311896954,0.24328331700324016,-1.0,0.9575,0.6975,0.814530539636176,0.012236656454254473,0.11910604518663191,0.4337212404824034,1.0,0.97,0.625,0.8251098411726768,-0.0004313139449482468,0.15008331019803636,0.4814502684351075,1.0,0.96875,0.7325,0.825327965114475,0.01812017763176498,0.10223746866975922,0.450500670291928
0.0475,0.5475,1.0,0.08625,0.5625,0.03530226621620771,0.0608559035744352,0.1873832970144351,0.5415604787751315,1.0,0.02375,0.3725,0.08109408116502709,-0.5843657625677852,0.14873634391096213,0.07718705764417441,1.0,0.1525,0.5425,0.09394147114027969,-0.007577375175571771,0.22114757516192665,0.6876026167788799,2.0,0.1325,0.28,0.14174360655775625,-0.319797052213991,0.14712239802287072,0.4199384463082612,-1.0,0.06125,0.875,0.14697788949362417,0.47333424381164063,0.05297405025104273,0.27191521509798877,-1.0,0.0625,0.1225,0.19053870997778902,-0.47756827432790483,0.05297405025104273,0.2771822667624659,-1.0,0.21,0.19,0.2160700118017306,-0.26514617218836817,0.18270194306574847,0.6151817393753072,-1.0,0.5575,0.9175,0.48524220756236774,0.1107666208011419,0.05482928049865327,0.7765524953715436,1.0,0.60625,0.835,0.5160353670050145,0.08015357291678665,0.11025538535599973,0.7505933997528809,-1.0,0.64875,0.815,0.5509196856166968,0.06967455328253849,0.14800760115615685,0.7859678323219876,-1.0,0.73125,0.1275,0.639758743590113,-0.09485156856700551,0.21050534435020885,0.8456310813063777,1.0,0.75,0.9425,0.6526944154809355,0.08723740485510183,0.2058670687604018,0.07513362665912068,1.0,0.92875,0.5975,0.78853107104286,0.009027646430693145,0.16847106576501497,0.4032573105566853,-1.0,0.9175,0.1975,0.7937379920351552,-0.06318468167699631,0.08992357866544236,0.22327475448376732,1.0,0.9725,0.6125,0.8278556637482164,0.011179262195919002,0.1555514384375792,0.47508926690611747
0.05,0.545,1.0,0.08875,0.5625,0.03553167600887974,0.07069086491901316,0.18810236574801498,0.5353153263529512,1.0,0.02125,0.36,0.08663861725581729,-0.5959211638611922,0.14311271781361712,0.09343441846752237,1.0,0.15625,0.54,0.09505919208577358,-0.007488262667769992,0.22390008932557395,0.6906876582083837,-1.0,0.17875,0.5825,0.11637224755069397,0.046032205688631936,0.2205957841845578,0.6765557701971454,-1.0,0.13875,0.35,0.11792476415070756,-0.2649431684619471,0.17464607066865262,0.4431500188136146,-1.0,0.0625,0.8775,0.14911824167418283,0.47611187322115517,0.05297405025104273,0.2786386678692155,2.0,0.06375,0.2075,0.15143480445392996,-0.47412081050180216,0.0845133125608031,0.17911268509707093,-1.0,0.23,0.7575,0.18695253408285217,0.16973560713977623,0.20852158161686765,0.687260457547819,1.0,0.03375,0.06,0.21738502708328372,-0.5212982029838227,0.01520690632574555,0.27854972265449074,-1.0,0.0525,0.0475,0.2225,-0.49680101337086124,0.029261749776799063,0.46663262743370537,-1.0,0.7475,0.8275,0.6365267080021073,0.06360049690234648,0.21623193566168714,0.02475896355622384,1.0,0.775,0.9375,0.6717970303596168,0.08414665660726575,0.18363346644879305,0.0666959352981763,1.0,0.93,0.5975,0.7874460298966527,0.00949222448685744,0.16817030058842136,0.4048291015201501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1775,0.57,-1.0,0.24875,0.5725,0.06373774391990981,0.005583811140301006,0.26812776805097976,0.7707249834987514,1.0,0.09125,0.5675,0.07715244649393821,-0.9953871361874556,0.18674180035546406,0.39375842369944897,-1.0,0.23125,0.7625,0.09860273829869028,0.3378844108194452,0.20857252935130266,0.522926688411671,-1.0,0.14375,0.3525,0.10184547118060773,-0.5957858855496665,0.1782764706852814,0.11743202510413905,-1.0,0.05,0.8075,0.15584046329499923,0.7613057469825549,0.07328881224307021,0.14199024154066398,1.0,0.02625,0.3625,0.1640502971652292,-0.8086211639232904,0.14433468051719242,0.296289744183302,2.0,0.35375,0.86,0.20413537175119847,0.2191331198715275,0.13824344469087857,0.11427451010373124,-1.0,0.06125,0.0525,0.25371736243308224,-0.6344067165960487,0.03731621631409058,0.31772857126970616,1.0,0.04125,0.0625,0.2576092001462681,-0.6568521590298406,0.021505813167606566,0.18816300190933924,1.0,0.6875,0.695,0.45957045161759474,0.03881502520370515,0.20535335400231475,0.7653651133610383,-1.0,0.74875,0.8225,0.5232709623130257,0.06923564631858052,0.21578345627040088,0.022748083546067544,1.0,0.775,0.9325,0.5584677698847087,0.09375017393851034,0.1837695567824007,0.07243205106446782,1.0,0.835,0.4925,0.5891063146835213,-0.018738033428824425,0.24035650604882738,0.2998444134836117,1.0,0.9575,0.5125,0.6981269583678889,-0.01172726702999487,0.20113739085510682,0.47982569326441626,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.175,0.5725,-1.0,0.25875,0.5725,0.07490827724624295,0.0,0.2750136360255615,0.7830002069572257,1.0,0.09125,0.57,0.07491662031885848,-0.9952494589096295,0.18569127604709923,0.3932420640651553,-1.0,0.23,0.7625,0.09818350166906863,0.3329523176563198,0.20756023222187817,0.5271326984346051,-1.0,0.13875,0.36,0.1004116527102308,-0.6046579642110043,0.17821686227739506,0.09857727369447823,2.0,0.2625,0.7875,0.12397580409095962,0.28253340880793865,0.22600055309666833,0.1716506853771273,-1.0,0.05125,0.7775,0.1437228235180481,0.7798090607035547,0.08626992523469577,0.17478363935571206,1.0,0.02375,0.37,0.1627958844688649,-0.8122266543771358,0.14761859638947933,0.30499358397391985,1.0,0.4,0.9075,0.2508884214147795,0.2036979749035676,0.09247296902338543,0.12198517546088572,-1.0,0.0525,0.0575,0.255049014897137,-0.6413430470166809,0.03010398644698074,0.27494312987502906,1.0,0.035,0.07,0.2572571670527373,-0.6618175609900335,0.018973665961010275,0.08818243900996645,-1.0,0.7375,0.8475,0.5179285665031423,0.07631260169790317,0.2183031149571623,0.849662224624926,1.0,0.74625,0.8,0.5209726480344242,0.06256502063765024,0.22097794007547453,0.042397786478585574,1.0,0.74,0.925,0.5293687278258888,0.09625082975610487,0.21523243250030882,0.8805800784392167,1.0,0.77625,0.925,0.5604038722207405,0.09076630084236731,0.18291049723840347,0.06349373340539237,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.175,0.5725,-1.0,0.25875,0.5675,0.07494164396382028,-0.009498966911897394,0.2764281100033063,0.7904998188074296,-1.0,0.18875,0.7425,0.07701460900374682,0.44895091068134024,0.179561967019745,0.36882947113744197,1.0,0.08875,0.57,0.07715244649393821,-0.9953871361874556,0.1849357996711291,0.3967194140766177,2.0,0.22875,0.76,0.09665660867214408,0.33429397414180706,0.2070295872574739,0.5235039466240582,-1.0,0.13875,0.355,0.10253048327204939,-0.6024163823495667,0.1764263302344636,0.10322324978789663,1.0,0.24875,0.7575,0.1058123338746481,0.2857485508390929,0.22374650835264445,0.5816109999724209,-1.0,0.04875,0.7775,0.14545188207788856,0.7829305788466122,0.0855716074407861,0.18577503786800909,1.0,0.02125,0.3675,0.16527628384012027,-0.8128329581890013,0.14646671976937287,0.3104031589249971,-1.0,0.05125,0.055,0.25653947064730603,-0.6419998065101323,0.028744564703609622,0.28302389748544654,1.0,0.03375,0.0675,0.25877838008612697,-0.6623494914699474,0.017392527130926087,0.08765050853005261,1.0,0.62125,0.7575,0.4076226809194994,0.06505886516562427,0.1412887115094479,0.7134765709034186,1.0,0.6275,0.9075,0.43156691254080176,0.11284903483448538,0.11643131022195019,0.8225196651714012,-1.0,0.68875,0.9275,0.48616483830075574,0.10588871609410838,0.16944763202830543,0.8667745281483139,1.0,0.80125,0.8375,0.5725349334320133,0.06636823476592688,0.1690044378115557,0.038711766465842984,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.175,0.57,-1.0,0.17875,0.67,0.04484696199298231,0.47617137039544993,0.19230509613632188,0.28822788907807784,-1.0,0.25875,0.57,0.07490827724624295,0.0,0.2757195132739067,0.7819979651981309,-1.0,0.24625,0.6825,0.08119421161634614,0.2127231288457948,0.2373868151351292,0.6121707034593872,-1.0,0.11,0.385,0.10111874208078343,-0.6949767599279228,0.1740258601472781,0.041905584501712854,1.0,0.1225,0.775,0.10300485425454471,0.6506739078008814,0.1234908903522847,0.11563538912368072,2.0,0.04875,0.5475,0.11336886697854927,-0.9717104715305613,0.1862592279593148,0.4842031375245008,1.0,0.05125,0.71,0.12716622979391976,0.8361391343461796,0.1152443057161611,0.25816000396881017,1.0,0.10875,0.8725,0.14769055487741928,0.6314122963939458,0.08850141241810777,0.22280242776073333,-1.0,0.1575,0.1575,0.18513846169826517,-0.5269435772321267,0.13373948556802512,0.3445247713382298,1.0,0.40125,0.6075,0.20305787352378138,0.026319129711167275,0.18070002767016943,0.31111865605244077,-1.0,0.4875,0.4,0.2896635979891157,-0.08453514840012763,0.16138463371709214,0.3933954297068131,-1.0,0.58625,0.77,0.3785515156487952,0.07592701770814597,0.11476606641337848,0.6587182191201176,1.0,0.60125,0.9,0.4088168905512589,0.11756255453793486,0.094452368948587,0.7907465488967597,1.0,0.7325,0.4,0.5044055907699676,-0.048160656955770785,0.2629923953273174,0.7421348686704812,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.53125,0.2575,-1.0,0.60375,0.1575,0.07877182237323191,-0.1921793815972775,0.10664192421369749,0.6438130526550468,-1.0,0.62,0.3125,0.08310385069297331,0.09564485326550397,0.1623922719836138,0.8254863412908573,-1.0,0.55375,0.445,0.08623369411082886,0.4250237039955788,0.18739330297531978,0.9923909765169782,-1.0,0.62875,0.35,0.09652072316347407,0.14098746589638425,0.1802255531271856,0.8616238728442588,1.0,0.3975,0.105,0.13770439353920413,-0.8350712131155906,0.09617692030835673,0.7373355211034706,1.0,0.52125,0.705,0.2003278562756563,0.5142166795427747,0.11561249932425127,0.03835177716847878,1.0,0.19125,0.3775,0.3088041450499005,0.9444001122142149,0.21504069382328547,0.3032594160959595,1.0,0.8825,0.14,0.3185317880526212,-0.05275213233205826,0.09800510190801294,0.09807943265562594,-1.0,0.77625,0.8925,0.35869903819218696,0.29080166271945934,0.1847227652456513,0.23854993215858766,1.0,0.17,0.6175,0.36100034626022176,0.8528572544861898,0.2036203575284161,0.12388214287223362,2.0,0.94625,0.4625,0.3823414704161713,0.07707612603047344,0.19134393118152457,0.5266480493586432,1.0,0.15875,0.8975,0.4392322847879013,0.7740857226991122,0.127210455545132,0.1553994687168995,-1.0,0.04,0.2,0.44013918253207135,-0.9813924019391352,0.0737563556583431,0.4034132715617657,-1.0,0.035,0.84,0.5146576532025925,0.8310625127112216,0.05531726674375732,0.25308338233385225,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.795,0.7975,-1.0,0.77875,0.885,0.041743262929483604,0.6132024178546466,0.18310174767052334,0.554562521004931,1.0,0.83,0.6925,0.056435804238089846,-0.3128329581890012,0.17975330316853708,0.5446236473434996,-1.0,0.8825,0.915,0.09426690829766297,0.18821411002838695,0.08949860334105779,0.11602179451773963,-1.0,0.70125,0.7,0.09451190401214019,-0.8473642687429048,0.21429244037062997,0.3351965839580206,2.0,0.94625,0.4575,0.20352211182080437,-0.2685573448872159,0.18913619431510195,0.1804208814969822,-1.0,0.95625,0.1875,0.3085794063122165,-0.34519503088774095,0.06930007215003459,0.05563653409994322,1.0,0.50375,0.4275,0.3086118111803241,-0.8198698191534142,0.1733277242682197,0.31370975177696997,1.0,0.93875,0.1375,0.321949141946364,-0.3692320377830704,0.05711829829397931,0.09276736172348052,1.0,0.45375,0.4125,0.3504372269037638,-0.8365141310933905,0.17164643893771872,0.41399040266920817,1.0,0.95875,0.0775,0.353738957424822,-0.3641169894153243,0.025347583711273155,0.13398551372086503,-1.0,0.3,0.545,0.45691492643598325,-0.9205096174232085,0.2577692766797471,0.8236325797794478,1.0,0.155,0.8975,0.5741776728504863,0.9751824496589485,0.12394050992310787,0.047589984802914286,-1.0,0.0275,0.8425,0.6867677919064056,0.9906711117015388,0.05297405025104273,0.45025441749104284,-1.0,0.03125,0.1975,0.733928640945426,-0.88086202788237,0.07115124735378854,0.3356947925815034,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4225,0.5475,1.0,0.285,0.515,0.12383961401748635,-0.9625552439002948,0.276739950133695,0.7819885496373484,1.0,0.27625,0.2,0.20313173065771878,-0.7227122879305223,0.21253529118713438,0.6134117403069077,1.0,0.69,0.565,0.23938723859053138,0.010408294519999587,0.24512241839538057,0.7334316381035565,-1.0,0.725,0.5975,0.27148664792214,0.026246953873171587,0.2584206841566673,0.7579009664581987,1.0,0.145,0.9,0.2940344367586899,0.8198829735416281,0.11497825881443849,0.1051407304539508,-1.0,0.1225,0.8425,0.2990066888883926,0.8545455137142043,0.10567047837499365,0.020212583522391792,1.0,0.075,0.55,0.3108154597184638,0.998855005347866,0.18984203960134857,0.41541966850814005,-1.0,0.05875,0.47,0.3271887834263271,-0.9662181059287946,0.19540023029669132,0.40945766354142393,-1.0,0.77,0.895,0.3475,0.14758361765043326,0.19006577808748212,0.09870911370603844,-1.0,0.0525,0.3,0.3489573756205764,-0.8972611153431718,0.11985407794480753,0.3192819849658024,-1.0,0.03125,0.215,0.38022690593907216,-0.8721021350237064,0.07890659034580065,0.3313998758005422,-1.0,0.02375,0.8425,0.3802712847428793,0.8872236995429944,0.05265453446760307,0.366933572985737,2.0,0.94875,0.455,0.4725066137103268,-0.02790328433918663,0.18768657384053875,0.4245160565353935,1.0,0.9475,0.15,0.5020968532066298,-0.11519574409998314,0.05714017850864661,0.21491966216396677,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.43125,0.1775,1.0,0.26625,0.5075,0.20871032557111305,0.75,0.2909682113221305,0.5051893752998287,-1.0,0.19125,0.205,0.2150145343924452,0.981783409673031,0.17001838135919306,0.1611195176399553,1.0,0.155,0.0875,0.25034226570836976,-0.9486000765349497,0.12260199835239227,0.004031813313563954,1.0,0.7175,0.115,0.2575509658300663,-0.034612914522253575,0.19740820651634522,0.9110403797454837,-1.0,0.1775,0.4725,0.2625190469280277,0.8323965880607915,0.23928278249803098,0.4672326430834653,-1.0,0.0775,0.35,0.32567238138964133,0.9238761102326679,0.1478681845428556,0.46305039450028296,-1.0,0.04,0.2225,0.35052282379325883,0.9817147788232572,0.08355387483534202,0.44960470775610784,-1.0,0.21,0.86,0.3637615977532538,0.68309680476175,0.17572706109191036,0.23499451281341255,1.0,0.1525,0.9075,0.41078126782997304,0.7076051269191949,0.12081494112898454,0.23013960915079093,1.0,0.05125,0.7425,0.42351505286117047,0.7965117252405141,0.10120523701864444,0.20744317327420314,-1.0,0.775,0.8925,0.4435946911314427,0.2562405706337524,0.18582585934148133,0.20430180624882308,1.0,0.9325,0.2325,0.4490058462871057,0.017445895653618752,0.09600130207450314,0.371520127003157,-1.0,0.02625,0.8375,0.46726865933850087,0.7823685668308654,0.055068139609033465,0.25,2.0,0.94625,0.46,0.4776413403381244,0.08520809482776855,0.19023998002523024,0.5344848921484425,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.42875,0.1575,1.0,0.26375,0.5,0.2126999059708302,0.7440841405918948,0.2949088842337579,0.989817507581083,-1.0,0.245,0.475,0.21719231109779186,0.7731931660661802,0.2799017684831591,0.47141226765004673,1.0,0.0975,0.3775,0.3121878440939045,0.897944104343638,0.16609108946599152,0.46501483327839516,-1.0,0.03625,0.2125,0.35192328709535553,0.9777344192090426,0.07850159234053791,0.4629890096548647,-1.0,0.23125,0.86,0.36042509624053654,0.6630448440607478,0.19416809727656087,0.26297691677754526,-1.0,0.03875,0.4525,0.3729410141027667,0.884906249691915,0.18523633552842703,0.5862358119317804,1.0,0.1525,0.9025,0.4147966369198285,0.7031168250616229,0.12126932835634903,0.22887022383351924,1.0,0.08375,0.8225,0.42856154750513953,0.7558722098710272,0.08386000238492722,0.01787820702784044,-1.0,0.775,0.8825,0.4483706613952345,0.2572968318474543,0.18660452834805483,0.1978301276847989,1.0,0.935,0.225,0.4538088804772335,0.021189304634946414,0.09200543462209175,0.377065440802326,-1.0,0.0275,0.8325,0.4689629516283776,0.7774004857125825,0.05741297762701392,0.24012361455837722,2.0,0.94875,0.4475,0.4828457310570324,0.0865606880458423,0.1843705507937751,0.5381176519000794,1.0,0.97125,0.8675,0.5798836090113256,0.18444360122107858,0.04210106887004177,0.25603904865230465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.425,0.23,1.0,0.59,0.1775,0.14943644133878456,-0.050219348907528445,0.10129782820969066,0.742137276117204,1.0,0.26375,0.5125,0.1917354948881401,0.771014696925535,0.29103693923624196,0.5296622939885343,-1.0,0.25,0.4875,0.19432254115258993,0.7980975082064771,0.2870039198338587,0.4475183353482681,1.0,0.11,0.4525,0.2987996820614105,0.8919337397019934,0.20127406688393815,0.477095670287381,-1.0,0.04,0.2275,0.344356283520426,-0.9989665299749583,0.08573943083552632,0.4320633347367085,-1.0,0.04625,0.605,0.3780029761787598,0.8536795101884032,0.16048753845704034,0.3069442585749208,-1.0,0.0625,0.7525,0.39965766600929853,0.8012227643965493,0.10028085560065789,0.17746777635066607,-1.0,0.03125,0.8475,0.44754050096052755,0.7883280454916705,0.051307894129461205,0.2254950873026693,1.0,0.93,0.2275,0.45168711515826976,-0.0007878941487801294,0.09503288904374106,0.34325384509648127,1.0,0.0275,0.9025,0.4656782687650348,0.7765095526821861,0.026575364531836624,0.19528247496756582,2.0,0.945,0.455,0.47586237506237034,0.06781989396929715,0.1882153022471871,0.5146297390521204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.41875,0.325,-1.0,0.6,0.305,0.16236147942169044,-0.01754413775799593,0.1484755872189095,0.6882473887591312,-1.0,0.69625,0.15,0.2602498799231231,-0.09722700704973804,0.1822944047413414,0.8157964265122069,-1.0,0.04,0.2025,0.3431654120100101,-0.9489659657769249,0.07484149918327399,0.37214012704203503,1.0,0.77625,0.65,0.3512406582387637,0.13579974878009188,0.22897871080080787,0.07120892851355314,-1.0,0.05875,0.7425,0.37221129751795556,0.832734565681679,0.10325938214031691,0.2237784895211008,-1.0,0.03125,0.8425,0.41675682357941063,0.8125961205197718,0.05350233639758174,0.25237220132904636,1.0,0.9325,0.2725,0.46011139955449926,-0.016249877495313148,0.11232208153341888,0.36027773110961153,1.0,0.935,0.23,0.46369844726934334,-0.029205362257316837,0.09402127418834527,0.32998254917631265,2.0,0.95125,0.4575,0.4799544249197001,0.03939948318931295,0.1884741361566621,0.49583446532762926,1.0,0.97625,0.0425,0.5143989210719634,-0.07898590578510917,0.0035355339059327377,0.023430476564457518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2525,0.755,-1.0,0.06125,0.7475,0.17109208047130645,-0.9937594293662476,0.10194361186459895,0.388362961873871,-1.0,0.0325,0.845,0.20084820138602189,0.9357770511432347,0.05263078946776307,0.3676394193216102,-1.0,0.04625,0.3275,0.26567367201136055,-0.7443164989518454,0.13070003825554147,0.18682380957409273,2.0,0.41,0.13,0.3130015974400131,-0.351399421317103,0.09000000000000001,0.2038158036666698,-1.0,0.14375,0.0775,0.31821769278278667,-0.5988797513719918,0.11194864894227173,0.35325553649376323,1.0,0.0375,0.055,0.36739624385668396,-0.6753433991202742,0.0170293863659264,0.19577554247056922,1.0,0.955,0.575,0.6334705991598979,-0.04055897679932875,0.17362315513778687,0.49945011757773383,-1.0,0.955,0.575,0.6334705991598979,-0.04055897679932875,0.17362315513778687,0.49945011757773383,2.0,0.95375,0.45,0.6418771299867289,-0.06816118764828047,0.18485467264854305,0.3913002226074131,1.0,0.93875,0.2175,0.6591907918046186,-0.11881311503245265,0.08753570700005799,0.24269536199276254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2,0.8875,-1.0,0.0625,0.745,0.13851443968048963,-0.8478201691561515,0.10339245620450266,0.5323392353368785,-1.0,0.03375,0.845,0.1499083053069442,-0.9595332019199064,0.05287958017987662,0.4657522700151684,-1.0,0.075,0.3925,0.24800201612083722,-0.6488671182998526,0.1651400920430893,0.05258442842598507,-1.0,0.1725,0.1725,0.3207023542164915,-0.5244372519721975,0.1487153320945759,0.3451105775688709,-1.0,0.08625,0.1275,0.3547833846165855,-0.5925814210049888,0.0710105625945887,0.22164152785177674,1.0,0.11875,0.0575,0.3782343850048538,-0.5615412729873253,0.08867073925484101,0.4103275222736188,2.0,0.94375,0.455,0.6927788247341283,-0.0900673459778234,0.18840448508461788,0.354879877911752,1.0,0.93,0.235,0.7151721820652702,-0.13378176773926978,0.09800510190801294,0.21538666727304592,1.0,0.9525,0.335,0.7169771614214779,-0.11199262542391199,0.13420134127496638,0.3293350929583303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
